delta_1,delta_2,margin_1,margin_2,S_1,S_2,V_1,V_2,choice_frequency_gap,choice_value,frequency_gap_relation,value_relation,tie_frequency_gap,tie_value,strict_agreement,strict_rank_reversal,rank_reversal,selection_agreement,regime_1,regime_2,regime_pair,regret,cost_advantage,gain,p,learnability,training_cost,H,gamma
0.21300081999999998,0.49300002,0.06300081999999999,0.34300001999999996,0.10650040999999999,0.24650001,0.058499590000000004,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.058499590000000004,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21300081999999998,0.49650001,0.06300081999999999,0.34650000999999997,0.10650040999999999,0.248250005,0.058499590000000004,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.058499590000000004,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21300081999999998,0.5,0.06300081999999999,0.35,0.10650040999999999,0.25,0.058499590000000004,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.058499590000000004,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.150001,0.06650081,1.000000000001e-06,0.108250405,0.0750005,0.056749595,0.0899995,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.033249904999999996,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.15350099,0.06650081,0.0035009900000000094,0.108250405,0.076750495,0.056749595,0.08824950499999999,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.03149990999999999,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.15700097999999998,0.06650081,0.00700097999999999,0.108250405,0.07850048999999999,0.056749595,0.08649951,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.029749915000000002,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.16050097,0.06650081,0.010500969999999998,0.108250405,0.080250485,0.056749595,0.084749515,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.027999919999999998,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.16400096,0.06650081,0.014000960000000007,0.108250405,0.08200048,0.056749595,0.08299952,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.026249924999999993,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.16750094999999998,0.06650081,0.017500949999999987,0.108250405,0.08375047499999999,0.056749595,0.081249525,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.024499930000000003,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.17100094,0.06650081,0.021000939999999996,0.108250405,0.08550047,0.056749595,0.07949953,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.022749935,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.17450093,0.06650081,0.024500930000000004,0.108250405,0.087250465,0.056749595,0.077749535,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.020999939999999995,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.17800092,0.06650081,0.028000920000000012,0.108250405,0.08900046,0.056749595,0.07599953999999999,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.01924994499999999,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.18150091,0.06650081,0.03150090999999999,0.108250405,0.090750455,0.056749595,0.074249545,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.01749995,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.1850009,0.06650081,0.0350009,0.108250405,0.09250045,0.056749595,0.07249955,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.015749954999999996,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.18850089,0.06650081,0.03850089000000001,0.108250405,0.094250445,0.056749595,0.07074955499999999,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.013999959999999992,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.19200087999999998,0.06650081,0.04200087999999999,0.108250405,0.09600043999999999,0.056749595,0.06899956,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.012249965000000002,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.19550087,0.06650081,0.04550087,0.108250405,0.097750435,0.056749595,0.067249565,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.010499969999999997,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.19900086,0.06650081,0.04900086000000001,0.108250405,0.09950043,0.056749595,0.06549957,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.008749974999999993,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.20250085,0.06650081,0.052500850000000016,0.108250405,0.101250425,0.056749595,0.06374957499999999,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.006999979999999989,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.20600084,0.06650081,0.056000839999999996,0.108250405,0.10300042,0.056749595,0.06199958,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.005249984999999999,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.20950083,0.06650081,0.059500830000000005,0.108250405,0.104750415,0.056749595,0.060249584999999994,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.0034999899999999945,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.21300081999999998,0.06650081,0.06300081999999999,0.108250405,0.10650040999999999,0.056749595,0.058499590000000004,1,2,region_1_higher,region_2_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.0017499950000000042,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.21650081,0.06650081,0.06650081,0.108250405,0.108250405,0.056749595,0.056749595,1,1,tie,tie,1,1,0,0,0,1,switchable,switchable,both_switchable,0.0,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.2200008,0.06650081,0.0700008,0.108250405,0.1100004,0.056749595,0.054999599999999996,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.0017499950000000042,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.22350079,0.06650081,0.07350079000000001,0.108250405,0.111750395,0.056749595,0.05324960499999999,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.0034999900000000084,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.22700078,0.06650081,0.07700078000000002,0.108250405,0.11350039,0.056749595,0.05149960999999999,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.0052499850000000126,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.23050077,0.06650081,0.08050077,0.108250405,0.115250385,0.056749595,0.049749615,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.006999980000000003,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.23400076,0.06650081,0.08400076000000001,0.108250405,0.11700038,0.056749595,0.04799961999999999,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.008749975000000007,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.23750074999999998,0.06650081,0.08750074999999999,0.108250405,0.11875037499999999,0.056749595,0.046249625,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.010499969999999997,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.24100074,0.06650081,0.09100074,0.108250405,0.12050037,0.056749595,0.04449963,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.012249965000000002,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.24450073,0.06650081,0.09450073,0.108250405,0.122250365,0.056749595,0.042749634999999994,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.013999960000000006,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.24800072,0.06650081,0.09800072000000001,0.108250405,0.12400036,0.056749595,0.04099963999999999,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.01574995500000001,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.25150071,0.06650081,0.10150071000000002,0.108250405,0.125750355,0.056749595,0.039249644999999986,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.017499950000000014,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.25500069999999997,0.06650081,0.10500069999999997,0.108250405,0.12750034999999998,0.056749595,0.03749965000000001,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.01924994499999999,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.25850069,0.06650081,0.10850068999999998,0.108250405,0.129250345,0.056749595,0.035749655000000005,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.020999939999999995,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.26200068,0.06650081,0.11200067999999999,0.108250405,0.13100034,0.056749595,0.03399966,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.022749935,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.26550067,0.06650081,0.11550067,0.108250405,0.132750335,0.056749595,0.032249665,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.024499930000000003,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.26900066,0.06650081,0.11900066000000001,0.108250405,0.13450033,0.056749595,0.030499669999999993,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.026249925000000007,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.27250065,0.06650081,0.12250065000000002,0.108250405,0.136250325,0.056749595,0.02874967499999999,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.02799992000000001,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.27600064,0.06650081,0.12600064000000002,0.108250405,0.13800032,0.056749595,0.026999679999999984,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.029749915000000016,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.27950063,0.06650081,0.12950063000000003,0.108250405,0.139750315,0.056749595,0.02524968499999998,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.03149991000000002,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.28300062000000004,0.06650081,0.13300062000000004,0.108250405,0.14150031000000002,0.056749595,0.023499689999999976,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.033249905000000024,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.28650061,0.06650081,0.13650061,0.108250405,0.143250305,0.056749595,0.021749695,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.0349999,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.2900006,0.06650081,0.1400006,0.108250405,0.1450003,0.056749595,0.019999699999999995,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.036749895000000005,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.29350059,0.06650081,0.14350059,0.108250405,0.146750295,0.056749595,0.01824970499999999,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.03849989000000001,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.29700058,0.06650081,0.14700058000000002,0.108250405,0.14850029,0.056749595,0.016499709999999987,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.04024988500000001,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.30050056999999997,0.06650081,0.15050056999999997,0.108250405,0.15025028499999998,0.056749595,0.01474971500000001,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.04199987999999999,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.30400056,0.06650081,0.15400055999999998,0.108250405,0.15200028,0.056749595,0.012999720000000006,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.043749874999999994,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.30750055,0.06650081,0.15750055,0.108250405,0.153750275,0.056749595,0.011249725000000002,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.04549987,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.31100054,0.06650081,0.16100054,0.108250405,0.15550027,0.056749595,0.009499729999999998,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.047249865,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.31450053,0.06650081,0.16450053,0.108250405,0.157250265,0.056749595,0.007749734999999994,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.048999860000000006,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.31800052,0.06650081,0.16800052000000001,0.108250405,0.15900026,0.056749595,0.0059997399999999895,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.05074985500000001,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.32150051,0.06650081,0.17150051000000002,0.108250405,0.160750255,0.056749595,0.004249744999999985,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.052499850000000015,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.3250005,0.06650081,0.17500050000000003,0.108250405,0.16250025,0.056749595,0.002499749999999981,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.05424984500000002,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.32850049000000003,0.06650081,0.17850049000000004,0.108250405,0.16425024500000002,0.056749595,0.000749754999999977,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,switchable,both_switchable,0.05599984000000002,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.33200048000000004,0.06650081,0.18200048000000005,0.108250405,0.16600024000000002,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.33550047,0.06650081,0.18550047,0.108250405,0.167750235,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.33900046,0.06650081,0.18900046,0.108250405,0.16950023,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.34250045,0.06650081,0.19250045000000002,0.108250405,0.171250225,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.34600043999999996,0.06650081,0.19600043999999997,0.108250405,0.17300021999999998,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.34950043,0.06650081,0.19950042999999998,0.108250405,0.174750215,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.35300042,0.06650081,0.20300042,0.108250405,0.17650021,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.35650041,0.06650081,0.20650041,0.108250405,0.178250205,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.3600004,0.06650081,0.2100004,0.108250405,0.1800002,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.36350039,0.06650081,0.21350039,0.108250405,0.181750195,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.36700038,0.06650081,0.21700038000000002,0.108250405,0.18350019,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.37050037,0.06650081,0.22050037000000003,0.108250405,0.185250185,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.37400036000000003,0.06650081,0.22400036000000004,0.108250405,0.18700018000000002,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.37750035000000004,0.06650081,0.22750035000000005,0.108250405,0.18875017500000002,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.38100034,0.06650081,0.23100034,0.108250405,0.19050017,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.38450033,0.06650081,0.23450033,0.108250405,0.192250165,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.38800032,0.06650081,0.23800032000000002,0.108250405,0.19400016,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.39150031,0.06650081,0.24150031000000002,0.108250405,0.195750155,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.39500029999999997,0.06650081,0.24500029999999998,0.108250405,0.19750014999999999,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.39850029,0.06650081,0.24850028999999998,0.108250405,0.199250145,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.40200028,0.06650081,0.25200027999999997,0.108250405,0.20100014,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.40550027,0.06650081,0.25550027,0.108250405,0.202750135,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.40900026,0.06650081,0.25900026,0.108250405,0.20450013,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.41250025,0.06650081,0.26250025,0.108250405,0.206250125,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.41600024,0.06650081,0.26600024,0.108250405,0.20800012,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.41950023000000003,0.06650081,0.26950023,0.108250405,0.20975011500000001,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
0.21650081,0.42300022,0.06650081,0.27300022,0.108250405,0.21150011,0.056749595,0.0,2,1,region_2_higher,region_1_higher,0,0,0,1,1,0,switchable,non_switchable,one_switchable,0.056749595,0.15,0.18,0.5,1.0,0.0,1,1.0
